user_id,journey_id,fim
952687,747,2022-10-19 17:51:42.585562
954625,696,2022-10-20 15:51:12.199681
954625,599,2023-05-23 19:51:38.968398
954625,767,2023-03-24 15:25:26.774229
954625,86,2022-10-19 17:35:55.917041
954625,25,2023-05-23 19:10:47.548097
954625,124,2022-10-24 19:59:18.114134
954663,86,2022-10-28 02:39:01.456322
954663,599,2023-05-29 20:44:08.441803
955248,86,2022-10-21 15:48:14.202981
955248,599,2022-10-21 20:54:54.149230
955304,86,2022-10-26 22:25:13.005385
955304,748,2022-10-26 22:37:35.666315
955309,599,2022-11-02 15:04:20.880835
955309,86,2022-10-31 14:59:04.297533
955309,748,2022-10-31 14:27:43.436264
955309,696,2022-11-02 15:13:42.422489
955309,380,2022-11-02 16:15:09.100330
955337,86,2022-10-21 18:15:30.724214
955368,696,2022-10-21 19:20:20.455148
955368,124,2022-10-21 19:45:31.173032
955387,813,2023-01-27 21:33:05.533443
955387,599,2023-01-28 00:58:10.661824
955387,380,2023-01-28 01:41:07.383966
955387,25,2023-02-01 21:02:15.546960
955387,86,2023-01-27 22:50:25.652916
955647,599,2022-10-23 00:58:14.624462
955741,748,2022-10-23 21:12:18.756208
955848,86,2022-10-31 20:38:31.927064
956591,599,2022-11-26 13:27:44.986760
957642,158,2023-05-05 14:54:23.035413
961035,813,2023-01-31 01:53:43.240909
961035,794,2022-11-23 00:39:46.209314
963110,86,2022-10-27 21:35:38.289040
963110,599,2022-10-27 21:45:13.331520
963167,813,2023-01-05 22:49:12.315532
963167,86,2023-01-05 23:46:02.611862
963167,599,2023-01-06 00:06:26.590301
963167,25,2023-01-06 00:32:04.709632
963167,380,2023-01-06 01:33:43.366832
963447,86,2022-11-04 00:01:34.985995
963447,748,2022-10-29 02:35:17.906896
963447,696,2022-11-04 00:39:01.180265
963447,380,2022-11-07 00:10:19.583959
963832,86,2022-11-01 00:07:27.718600
963832,599,2022-11-01 00:40:20.964956
965467,779,2022-11-03 14:23:24.753691
965467,86,2022-11-03 15:12:50.428602
965467,599,2022-11-03 16:26:24.279638
966093,696,2022-11-27 17:19:39.880781
966093,380,2022-11-27 18:39:33.455908
966093,748,2022-11-24 03:00:54.771917
966093,86,2022-11-27 16:59:15.867870
966093,599,2023-01-26 20:38:27.980848
966093,813,2023-01-13 01:43:25.318347
968792,599,2023-01-27 14:56:49.037802
968792,813,2023-01-27 13:49:59.125433
969572,599,2022-11-14 18:43:15.146535
970459,86,2022-11-17 14:16:21.806467
970459,748,2022-11-17 12:32:06.977275
970459,696,2022-11-17 14:53:28.334979
970459,380,2022-11-17 15:02:33.983317
970832,794,2023-01-27 15:26:13.838004
976046,86,2023-07-31 22:06:32.403573
977364,158,2023-05-03 20:36:02.319431
978491,794,2022-11-28 20:00:46.033786
978491,696,2022-11-28 20:01:16.526279
982460,86,2023-01-04 00:04:28.625468
982460,813,2023-01-03 12:39:39.704610
982460,696,2023-01-05 17:22:50.454122
982460,816,2023-01-05 17:07:29.322948
984403,805,2023-01-03 21:43:45.981521
984403,25,2023-01-03 22:39:52.940750
984403,86,2023-01-03 22:12:30.966150
984403,380,2023-01-03 22:42:48.511911
984403,696,2023-01-03 22:22:49.441311
985000,870,2023-07-05 18:05:50.206097
985920,839,2023-04-12 20:22:08.126108
985920,830,2023-06-07 21:23:45.142970
985920,831,2023-06-07 21:22:11.207519
985920,25,2022-12-21 20:37:09.612445
985920,814,2023-06-07 21:22:09.584035
985920,813,2022-12-21 00:26:10.093298
985920,158,2023-06-07 21:20:29.006047
985920,599,2022-12-21 20:17:57.605591
985920,380,2023-06-07 21:25:25.877891
987703,86,2022-12-23 13:38:19.695088
987703,110,2022-12-17 13:29:10.887042
987703,696,2022-12-22 15:36:44.997883
987703,647,2022-12-23 16:46:34.161489
988804,813,2023-01-06 14:06:11.956189
988804,86,2022-12-21 02:25:06.550274
988804,25,2022-12-21 02:59:27.957801
988804,805,2022-12-20 23:17:00.724902
988804,696,2022-12-21 02:44:30.379154
988804,380,2022-12-21 03:51:47.010845
988804,599,2023-01-06 14:26:26.955112
990773,813,2023-01-28 00:38:55.104170
990773,380,2023-01-30 19:56:23.073619
990773,599,2023-01-30 19:47:09.773766
990773,86,2022-12-23 19:37:55.342243
990852,839,2023-04-14 20:09:45.067145
990852,813,2022-12-23 22:03:09.176931
990852,86,2022-12-25 18:43:45.588958
990852,696,2023-05-19 03:15:07.080470
990852,829,2023-03-31 15:10:16.402072
990852,827,2023-03-31 15:00:46.639502
990852,828,2023-03-31 15:10:49.269379
990852,826,2023-03-31 13:10:40.202957
990852,380,2023-01-24 22:04:05.547223
990852,599,2023-01-22 15:48:46.643202
990940,86,2022-12-26 18:07:27.524465
990940,813,2022-12-26 18:13:20.294488
990960,813,2022-12-23 23:14:21.566947
991532,813,2023-01-03 17:39:15.389596
991532,86,2022-12-25 13:33:34.648444
991532,599,2023-01-04 13:24:53.791348
991532,158,2023-05-19 11:48:57.670954
991532,25,2023-01-04 13:29:52.517744
991532,380,2023-01-04 13:33:59.018667
991694,805,2022-12-26 13:29:45.324405
991893,86,2022-12-26 14:09:23.620895
993201,599,2023-01-03 23:07:15.768495
993201,813,2023-01-02 23:39:13.669799
993201,86,2023-01-03 22:46:58.081267
994961,813,2022-12-29 11:52:54.058922
995958,805,2022-12-30 19:44:35.439590
996384,813,2023-01-02 03:20:56.420128
996384,25,2023-01-02 04:22:05.883043
996384,86,2023-01-02 04:07:25.764384
996384,599,2023-01-02 04:16:05.868015
996384,380,2023-01-02 04:24:55.449756
998473,813,2023-01-03 17:40:01.640733
998473,25,2023-01-04 01:10:21.087275
998473,599,2023-01-03 23:51:42.374027
998473,86,2023-01-03 18:32:04.438566
998473,380,2023-01-04 01:15:06.392925
999507,805,2023-01-04 04:18:51.853428
999507,86,2023-01-04 05:03:16.648555
999507,696,2023-01-04 05:20:20.284340
999761,864,2023-06-03 02:52:51.749773
999761,599,2023-01-17 00:28:45.997859
999761,86,2023-01-17 00:09:59.695673
999761,380,2023-01-31 20:09:57.462767
999761,813,2023-01-10 15:18:12.168330
999761,158,2023-06-03 02:52:02.356788
999761,25,2023-01-17 01:08:38.347746
999857,25,2023-01-04 16:12:15.497696
999857,805,2023-01-04 14:14:38.480488
999857,86,2023-01-04 15:23:25.893888
999857,696,2023-01-04 15:46:19.389814
999947,813,2023-01-23 13:34:44.124986
999947,86,2023-01-09 14:54:52.703651
999947,25,2023-01-09 15:49:10.635800
999947,805,2023-01-09 13:54:23.084020
999947,696,2023-01-09 15:27:44.985420
999947,380,2023-01-09 16:50:11.563527
1000510,813,2023-01-04 19:46:32.936479
1000510,86,2023-01-04 21:08:37.633468
1001055,813,2023-01-24 18:40:40.614652
1002019,813,2023-01-05 16:42:25.020189
1002019,86,2023-01-05 17:22:50.545757
1002019,25,2023-01-05 17:59:21.060198
1002019,599,2023-01-05 17:39:20.495970
1003037,86,2023-01-05 23:07:38.383306
1003037,380,2023-01-13 19:17:44.370594
1003638,813,2023-01-06 09:10:23.308861
1003638,86,2023-01-06 13:56:24.355382
1003737,805,2023-01-07 19:02:42.536146
1003752,813,2023-01-06 12:16:59.823824
1004226,25,2023-01-06 18:02:32.145256
1004226,599,2023-01-06 17:49:31.749683
1004226,86,2023-01-06 17:30:23.702405
1004337,813,2023-01-06 18:05:20.082958
1004393,813,2023-01-06 18:34:46.994704
1004393,86,2023-02-01 04:06:35.249548
1004395,813,2023-01-10 12:35:52.676394
1004395,86,2023-01-10 13:13:56.934966
1004911,813,2023-01-07 00:02:19.108199
1004927,813,2023-01-07 00:17:39.785578
1004969,86,2023-01-07 15:19:51.129359
1004969,805,2023-01-07 01:00:12.530223
1004969,696,2023-01-07 15:33:56.442043
1004969,25,2023-01-10 22:15:50.551916
1005228,813,2023-01-07 12:06:55.393844
1005267,86,2023-01-07 13:23:53.876966
1005457,813,2023-01-08 16:20:45.967150
1005457,599,2023-01-08 17:26:48.764651
1005457,86,2023-01-08 17:25:43.143863
1005457,805,2023-01-07 17:46:45.489385
1005457,25,2023-01-08 17:39:31.862963
1005457,380,2023-01-08 17:56:05.269127
1005515,158,2023-04-17 13:16:20.961542
1005515,839,2023-04-17 13:03:06.908980
1005515,813,2023-01-25 14:56:04.626441
1005517,813,2023-01-07 19:17:08.440560
1005517,86,2023-01-07 21:00:55.654791
1005517,25,2023-01-07 21:15:37.541044
1005517,599,2023-01-07 21:08:17.736761
1005517,380,2023-01-07 21:22:18.950792
1005765,813,2023-01-08 01:12:38.329996
1005765,599,2023-01-12 00:11:56.755927
1005765,25,2023-01-12 00:17:58.223022
1005765,86,2023-01-12 00:07:56.038162
1005765,380,2023-01-12 00:21:44.964332
1005800,813,2023-01-08 01:53:34.139629
1005800,86,2023-01-08 02:40:20.260426
1005800,25,2023-01-08 03:17:02.792682
1005800,599,2023-01-08 03:03:05.035286
1005873,813,2023-01-08 03:56:40.407383
1005942,813,2023-01-08 07:17:46.973518
1006029,813,2023-01-09 18:37:51.597173
1006029,86,2023-01-09 19:27:41.750779
1006029,25,2023-01-09 20:13:37.638841
1006029,599,2023-01-09 19:51:35.597166
1006112,225,2023-01-25 20:28:12.094097
1006112,813,2023-01-29 15:34:39.844343
1006112,86,2023-01-29 16:33:25.361397
1006169,86,2023-01-11 16:34:55.353168
1006169,25,2023-01-16 14:02:27.779617
1006169,805,2023-01-08 18:07:45.811644
1006169,696,2023-01-11 16:51:02.812129
1006169,380,2023-01-16 14:17:59.865791
1006268,805,2023-01-08 19:53:07.313642
1006626,813,2023-01-13 02:25:18.179518
1006802,813,2023-01-10 12:12:25.475923
1006802,380,2023-01-23 10:37:56.821158
1006802,86,2023-01-10 13:14:08.954651
1006802,599,2023-01-11 13:56:32.027410
1006802,25,2023-01-23 10:00:28.004421
1007668,813,2023-01-09 19:49:07.265926
1007668,124,2023-01-30 21:31:18.611449
1007668,599,2023-01-11 00:16:37.499028
1007668,25,2023-01-11 00:44:46.449550
1007668,86,2023-01-09 21:05:50.324214
1007668,380,2023-01-11 02:12:15.154127
1007670,813,2023-01-09 19:49:31.905972
1007670,86,2023-01-09 20:41:29.456327
1007670,25,2023-01-09 21:31:48.219590
1007670,599,2023-01-09 21:12:57.016958
1007670,380,2023-01-10 19:32:57.236665
1008160,805,2023-01-09 23:44:55.977820
1008429,813,2023-01-10 02:22:39.308140
1008710,813,2023-01-10 11:48:00.828314
1008710,86,2023-05-17 13:49:26.529492
1008843,813,2023-01-10 14:00:22.812164
1008843,86,2023-01-10 16:45:16.904714
1008843,826,2023-03-24 16:42:32.342146
1008843,599,2023-03-22 03:56:33.110881
1009228,813,2023-01-10 16:28:17.395095
1009230,813,2023-01-11 18:41:01.351414
1009230,86,2023-01-11 19:33:26.925665
1009230,850,2023-08-09 13:25:20.051398
1009230,158,2023-08-09 13:31:07.988003
1009301,864,2023-06-05 00:06:20.063418
1009301,599,2023-06-11 18:42:02.805474
1009301,158,2023-06-04 23:58:36.497243
1009301,86,2023-01-10 16:50:41.166161
1009301,813,2023-06-05 00:03:40.432909
1009362,599,2023-01-25 01:10:11.921087
1009362,25,2023-01-25 01:26:01.483108
1009362,380,2023-01-25 02:27:08.653878
1009362,813,2023-01-14 23:42:31.759011
1009362,86,2023-01-10 17:17:06.459654
1009397,813,2023-01-10 17:35:37.629540
1009508,158,2023-04-27 17:21:52.093248
1009530,805,2023-01-10 18:47:10.691545
1009559,813,2023-01-10 18:51:32.017758
1009807,86,2023-01-10 23:03:10.553657
1009807,811,2023-01-10 21:43:33.058660
1009829,86,2023-01-10 20:43:18.083055
1009829,805,2023-01-10 20:49:01.223232
1009862,813,2023-01-10 20:59:51.869561
1009862,86,2023-01-10 21:47:59.629917
1009862,599,2023-01-10 22:01:46.674474
1009862,380,2023-01-12 21:03:36.563709
1009862,25,2023-01-12 20:38:35.429131
1009891,813,2023-01-12 20:29:49.971355
1010115,672,2023-01-24 21:29:37.193931
1010115,864,2023-06-10 00:39:32.257017
1010115,380,2023-06-10 01:20:08.625618
1010115,599,2023-08-02 00:36:51.375462
1010115,830,2023-06-10 01:23:46.173646
1010115,25,2023-06-10 01:22:13.333469
1010115,86,2023-01-10 23:10:20.759856
1010115,813,2023-06-10 00:36:01.489542
1010115,158,2023-06-10 00:33:33.745070
1010305,813,2023-01-31 00:10:59.819709
1010305,599,2023-01-31 12:17:42.790986
1010305,25,2023-01-31 12:43:26.799494
1010305,380,2023-01-31 16:34:05.374569
1010305,780,2023-02-13 20:48:29.339368
1010305,689,2023-02-13 20:49:45.394432
1010305,86,2023-01-31 00:46:29.407898
1010718,158,2023-05-28 13:59:05.160991
1010718,813,2023-05-28 14:07:53.610375
1010718,864,2023-05-28 14:10:42.252636
1010939,813,2023-01-11 11:16:37.100254
1010939,599,2023-01-12 22:27:14.176295
1010939,25,2023-01-12 22:55:13.151696
1010939,86,2023-01-11 13:26:59.943526
1010939,380,2023-01-12 23:54:23.333203
1011059,25,2023-01-27 22:48:41.450107
1011059,380,2023-01-27 23:34:02.706523
1011059,599,2023-01-27 22:21:23.525502
1011059,86,2023-01-24 15:32:26.462793
1011059,813,2023-01-11 12:57:24.515860
1011065,25,2023-01-11 19:39:51.666746
1011065,86,2023-01-11 18:21:29.409620
1011065,811,2023-01-11 13:14:53.730534
1011065,696,2023-01-11 19:06:27.289055
1011080,831,2023-04-11 14:00:10.965418
1011080,830,2023-05-17 17:24:14.628302
1011080,864,2023-05-30 13:33:01.867270
1011080,380,2023-01-24 16:50:05.444988
1011080,86,2023-01-16 22:50:00.981792
1011080,25,2023-02-02 23:02:51.290271
1011080,696,2023-05-22 03:10:26.906199
1011080,816,2023-02-09 23:17:05.460383
1011080,814,2023-04-11 14:00:09.392777
1011080,813,2023-01-16 20:06:22.368247
1011080,158,2023-05-30 13:31:35.243437
1011080,599,2023-04-17 23:48:49.072982
1011125,86,2023-01-11 22:38:10.778236
1011125,25,2023-01-24 19:08:58.724292
1011125,599,2023-01-18 11:54:38.781995
1011125,380,2023-01-31 23:30:47.125307
1011125,813,2023-01-11 19:05:18.307334
1011128,811,2023-01-11 13:53:06.966219
1011302,813,2023-01-11 15:38:16.918587
1011302,25,2023-01-11 16:56:15.337480
1011302,86,2023-01-11 16:17:55.583943
1011302,599,2023-01-11 16:40:29.532617
1011302,380,2023-01-27 23:46:23.406950
1011314,25,2023-01-11 18:49:31.662245
1011314,86,2023-01-11 16:16:35.556572
1011314,811,2023-01-11 15:45:29.724548
1011314,696,2023-01-11 18:24:33.395859
1011314,380,2023-01-11 19:50:16.713995
1011326,86,2023-01-11 15:40:54.227945
1011327,813,2023-01-11 16:39:54.596632
1011327,86,2023-01-11 17:47:54.093905
1011327,599,2023-01-11 18:28:23.595395
1011327,25,2023-01-11 18:45:54.881757
1011329,813,2023-04-18 18:25:33.200964
1011353,86,2023-01-11 16:56:00.045462
1011353,813,2023-01-11 16:05:46.419456
1011508,813,2023-01-11 17:39:43.840918
1011508,599,2023-01-11 19:47:40.886874
1011508,86,2023-01-11 19:37:28.802189
1011508,25,2023-01-12 10:45:50.285443
1011508,380,2023-01-12 10:50:04.688268
1011558,599,2023-01-11 19:31:41.619416
1011558,25,2023-01-11 19:49:45.226961
1011558,813,2023-01-11 18:08:55.877186
1011558,380,2023-01-24 18:36:13.487764
1011682,813,2023-01-11 19:09:36.272725
1011687,813,2023-01-11 19:13:08.206498
1011703,599,2023-01-27 14:40:18.856249
1011703,813,2023-01-11 19:18:07.868901
1011703,86,2023-01-15 13:12:43.367882
1011734,813,2023-01-13 14:33:03.020193
1011742,813,2023-01-11 19:42:38.813007
1011742,86,2023-01-11 20:45:02.448350
1011750,827,2023-04-01 11:38:37.233994
1011750,826,2023-04-01 11:25:04.302852
1011750,828,2023-04-01 11:54:32.889076
1011750,829,2023-04-01 11:54:02.123752
1011750,86,2023-04-01 12:19:33.920793
1011798,86,2023-01-12 13:56:41.186449
1011798,813,2023-01-11 20:11:44.131987
1011840,158,2023-06-10 14:16:39.899765
1011840,813,2023-06-30 23:43:58.194254
1011840,672,2023-06-30 23:56:35.609473
1011840,831,2023-06-30 23:59:51.022098
1011840,599,2023-07-01 00:00:41.322602
1011840,25,2023-07-01 00:01:50.323241
1011840,830,2023-07-01 00:05:09.812160
1011840,380,2023-07-01 01:39:14.551530
1011840,864,2023-07-01 01:46:48.553705
1011948,86,2023-01-11 22:15:31.499791
1011948,599,2023-01-11 22:20:59.263916
1011948,25,2023-01-11 22:30:07.505005
1011948,813,2023-01-11 21:22:23.876493
1012059,813,2023-01-16 00:45:45.634889
1012059,599,2023-02-01 02:06:16.293987
1012059,86,2023-02-01 01:53:58.455205
1012114,86,2023-01-11 22:55:22.272662
1012301,813,2023-01-12 00:53:05.784294
1012352,86,2023-01-14 03:16:50.811111
1012352,813,2023-01-12 01:44:16.321084
1012419,86,2023-01-12 03:16:34.441517
1012419,805,2023-01-12 02:09:25.314121
1012472,86,2023-01-12 07:25:09.947272
1012472,25,2023-01-12 07:53:56.905134
1012472,805,2023-01-12 03:00:03.996076
1012472,696,2023-01-12 07:36:29.444761
1012472,380,2023-01-12 08:42:46.530587
1012478,158,2023-06-07 18:19:39.721460
1012478,864,2023-06-07 18:25:34.385714
1012478,599,2023-06-07 19:31:34.770112
1012478,872,2023-06-08 22:23:19.656863
1012478,813,2023-06-07 18:24:18.664504
1012478,86,2023-06-07 18:55:09.684558
1012512,824,2023-03-20 12:04:42.846608
1012512,86,2023-01-12 04:27:31.908846
1012512,25,2023-01-12 04:54:31.366537
1012512,805,2023-01-12 03:45:06.302029
1012512,696,2023-01-12 04:38:31.571330
1012512,380,2023-01-13 19:05:49.948896
1012570,864,2023-05-26 18:56:25.169901
1012570,599,2023-05-26 20:27:09.880138
1012570,380,2023-05-29 21:35:16.497070
1012570,830,2023-05-30 20:34:27.725654
1012570,25,2023-05-30 20:33:01.288899
1012570,813,2023-01-12 05:37:40.676509
1012570,158,2023-05-26 18:55:05.162796
1012570,86,2023-05-26 19:58:42.960768
1012600,809,2023-01-19 18:33:31.419849
1012601,813,2023-01-12 07:32:43.159362
1012638,813,2023-01-12 10:41:49.491495
1012644,158,2023-06-08 09:39:01.721089
1012644,599,2023-06-14 01:07:59.626602
1012644,380,2023-06-14 02:10:41.822473
1012644,25,2023-06-14 03:01:19.173620
1012644,830,2023-06-14 03:42:23.911208
1012644,813,2023-06-12 16:28:17.402468
1012644,864,2023-06-12 16:30:25.518818
1012655,813,2023-01-12 11:16:06.375120
1012694,813,2023-01-12 12:06:02.647415
1012694,86,2023-01-12 14:31:17.908975
1012694,25,2023-01-12 14:42:53.285638
1012694,599,2023-01-12 14:34:14.375042
1012694,380,2023-01-12 14:47:32.902425
1012708,813,2023-01-12 12:20:56.168807
1012753,813,2023-01-12 13:07:07.552091
1012753,599,2023-01-18 16:28:56.458952
1012753,25,2023-01-18 18:33:58.317795
1012753,86,2023-01-18 15:56:56.046311
1012753,380,2023-01-18 18:48:25.773452
1012807,813,2023-01-12 13:44:32.257576
1012807,599,2023-01-12 15:21:47.680021
1012807,839,2023-04-02 18:07:40.107987
1012807,86,2023-01-12 14:59:08.503024
1012807,25,2023-01-12 15:45:08.087221
1012807,380,2023-01-12 18:15:27.561008
1012807,696,2023-01-18 12:35:13.414473
1012813,813,2023-01-12 13:51:18.155369
1012813,86,2023-01-12 15:54:54.834484
1012813,599,2023-01-12 16:17:36.661664
1012813,25,2023-01-12 16:59:30.467072
1012813,380,2023-01-12 17:59:03.585805
1012814,86,2023-01-12 17:04:19.423422
1012814,813,2023-01-12 13:50:06.036448
1012814,696,2023-01-20 23:58:38.707002
1012814,599,2023-01-12 17:22:07.493922
1012814,25,2023-01-12 23:05:52.995353
1012814,380,2023-01-13 00:40:38.916953
1012824,805,2023-01-12 14:13:28.533860
1012867,813,2023-04-18 15:51:30.547614
1012877,813,2023-01-12 14:32:26.145179
1012877,86,2023-01-12 16:12:55.404637
1012877,599,2023-01-12 16:20:55.639558
1012877,25,2023-01-12 16:28:41.271630
1012877,380,2023-01-12 16:33:12.711971
1012935,86,2023-01-13 16:17:42.871625
1012935,813,2023-01-12 15:55:16.356813
1012935,599,2023-01-13 17:43:18.617936
1013015,813,2023-01-12 16:04:19.460761
1013077,813,2023-01-12 16:44:54.929168
1013135,599,2023-01-12 18:54:13.452706
1013135,86,2023-01-12 18:33:11.387509
1013146,86,2023-01-30 22:35:40.045022
1013146,813,2023-01-12 17:47:05.256048
1013156,813,2023-01-12 17:32:02.781511
1013156,86,2023-01-12 18:28:03.781367
1013156,599,2023-01-28 14:40:29.774519
1013195,813,2023-01-12 17:55:58.904329
1013195,599,2023-01-12 19:05:15.140560
1013195,86,2023-01-12 18:38:43.262283
1013195,696,2023-01-18 14:55:32.508345
1013195,25,2023-01-12 19:59:43.529150
1013195,380,2023-01-16 18:51:27.358831
1013216,813,2023-01-12 18:16:48.475853
1013216,599,2023-01-16 15:48:11.233601
1013216,86,2023-01-13 16:08:09.526639
1013216,25,2023-01-25 15:45:40.035346
1013296,813,2023-01-12 18:58:56.349410
1013313,599,2023-01-26 13:54:15.540165
1013313,380,2023-01-26 19:02:07.940391
1013313,813,2023-01-12 19:56:13.019237
1013313,872,2023-06-14 17:57:44.904191
1013313,696,2023-06-14 17:58:29.665092
1013313,86,2023-01-12 19:06:17.933316
1013313,25,2023-02-02 17:24:34.549596
1013313,426,2023-03-24 00:02:52.720962
1013313,830,2023-06-14 18:14:34.924533
1013313,864,2023-06-14 18:11:00.281207
1013313,863,2023-08-09 13:00:17.421124
1013313,158,2023-05-23 20:03:57.971714
1013361,86,2023-01-17 17:41:59.040965
1013361,805,2023-01-12 19:40:15.196297
1013451,813,2023-01-12 20:25:17.349312
1013455,86,2023-01-12 22:46:26.881672
1013455,805,2023-01-12 20:24:21.239440
1013494,86,2023-01-12 20:33:11.406061
1013546,813,2023-01-12 20:55:55.256795
1013546,86,2023-01-12 21:42:42.060252
1013547,813,2023-01-12 20:53:45.332832
1013547,599,2023-01-12 21:48:16.042763
1013547,25,2023-01-12 21:50:19.480672
1013547,86,2023-01-12 21:44:27.441319
1013547,380,2023-01-12 21:51:57.720269
1013551,86,2023-01-12 22:21:39.109255
1013551,813,2023-01-12 21:01:52.124984
1013551,599,2023-01-12 22:45:38.473994
1013551,25,2023-01-12 23:06:24.582032
1013551,380,2023-01-25 16:22:23.933511
1013560,86,2023-03-16 18:37:17.511857
1013575,816,2023-01-12 21:05:15.531711
1013618,813,2023-01-12 21:19:26.177650
1013618,599,2023-01-13 03:16:56.692834
1013618,25,2023-01-13 03:24:20.889340
1013618,86,2023-01-13 03:13:19.633968
1013618,380,2023-01-13 03:28:27.606714
1013637,813,2023-01-12 21:22:48.599867
1013658,813,2023-01-12 21:25:34.605124
1013658,86,2023-01-12 22:13:13.317001
1013658,25,2023-01-12 22:39:07.738919
1013658,599,2023-01-12 22:23:27.951494
1013658,380,2023-01-12 22:41:50.346870
1013684,813,2023-01-12 21:36:08.123327
1013728,813,2023-01-12 21:53:10.126347
1013730,86,2023-03-22 23:47:44.052249
1013765,813,2023-01-12 21:55:32.242010
1013765,86,2023-01-12 22:15:28.005699
1013826,813,2023-01-12 22:08:11.753778
1013826,86,2023-01-12 23:02:54.315387
1013826,599,2023-01-12 23:16:40.671379
1013826,25,2023-01-12 23:25:11.914713
1013826,380,2023-01-12 23:29:07.381050
1013830,813,2023-01-12 22:19:41.205395
1013835,813,2023-01-12 22:26:00.512842
1013835,86,2023-01-13 01:40:21.031346
1013835,599,2023-01-13 02:09:29.884616
1013835,25,2023-01-13 02:36:45.615988
1013835,380,2023-01-13 03:18:54.331115
1013842,813,2023-01-12 22:14:26.534134
1013844,813,2023-01-12 22:15:05.753576
1013844,25,2023-01-13 16:22:22.981670
1013844,599,2023-01-16 16:07:06.852338
1013844,86,2023-01-13 02:43:13.812766
1013844,380,2023-01-13 16:31:40.611243
1013845,380,2023-01-24 19:39:57.479686
1013845,25,2023-01-24 19:04:32.678179
1013845,86,2023-01-12 22:26:49.648283
1013845,813,2023-01-12 23:04:53.526990
1013845,124,2023-01-12 22:47:59.169802
1013845,599,2023-01-12 22:25:12.540165
1013849,158,2023-05-03 16:22:13.303488
1013849,813,2023-01-24 20:40:59.794712
1013857,813,2023-01-12 22:21:02.038453
1013857,86,2023-01-12 23:03:38.470177
1013857,599,2023-01-12 23:04:11.113494
1013857,25,2023-01-12 23:19:43.762484
1013866,813,2023-01-12 22:27:54.319941
1013866,25,2023-01-16 22:02:03.132087
1013866,86,2023-01-13 18:13:57.348089
1013866,599,2023-01-15 14:24:30.318462
1013866,380,2023-01-22 18:29:46.980384
1013867,813,2023-01-12 22:25:56.163241
1013867,86,2023-01-12 23:12:40.664780
1013867,25,2023-01-12 23:50:43.798499
1013867,599,2023-01-12 23:31:54.109088
1013867,380,2023-01-23 23:18:15.612830
1013868,813,2023-01-12 22:25:59.159751
1013868,86,2023-01-12 23:16:58.415973
1013870,25,2023-01-16 23:56:06.146959
1013870,816,2023-01-12 22:29:17.052846
1013870,86,2023-01-12 22:21:25.537401
1013870,696,2023-01-12 23:18:22.780557
1013870,380,2023-01-13 00:24:45.392365
1013871,813,2023-01-15 13:09:26.119388
1013871,86,2023-01-15 14:07:23.366355
1013873,813,2023-01-13 16:07:19.406749
1013873,86,2023-01-13 16:55:35.306124
1013875,813,2023-01-12 22:26:17.954462
1013875,86,2023-01-14 15:51:59.890213
1013879,86,2023-01-12 22:23:55.676828
1013884,813,2023-01-12 22:30:55.850463
1013889,813,2023-01-12 23:33:43.416252
1013890,813,2023-01-12 22:34:03.855741
1013892,813,2023-01-12 22:34:58.138885
1013892,86,2023-01-12 23:10:36.269723
1013894,805,2023-01-12 22:33:26.372897
1013897,813,2023-01-12 22:36:58.826913
1013900,813,2023-01-12 22:38:09.780686
1013904,86,2023-01-16 14:05:13.354186
1013904,816,2023-01-12 22:38:24.598930
1013910,25,2023-01-12 23:39:26.605347
1013910,86,2023-01-12 23:16:40.742987
1013910,816,2023-01-12 22:36:51.826715
1013910,696,2023-01-12 23:27:09.045051
1013910,380,2023-01-12 23:31:22.588198
1013914,813,2023-01-18 01:12:33.563133
1013916,599,2023-01-31 01:19:41.186401
1013916,25,2023-01-31 01:39:45.060889
1013916,380,2023-01-31 02:41:40.517697
1013916,86,2023-01-31 00:59:01.739818
1013916,813,2023-01-12 22:52:32.910008
1013919,813,2023-01-17 17:59:04.293589
1013925,813,2023-01-12 22:44:31.761364
1013927,813,2023-01-12 22:47:31.633831
1013927,25,2023-01-13 10:52:42.932260
1013927,86,2023-01-13 10:20:45.703290
1013927,599,2023-01-13 10:40:51.221459
1013927,380,2023-01-13 11:23:25.871196
1013935,813,2023-01-12 22:45:49.372893
1013945,813,2023-01-12 22:49:41.712558
1013951,813,2023-01-12 22:49:23.862737
1013951,86,2023-01-12 23:56:43.332120
1013951,599,2023-01-13 00:06:01.121888
1013955,813,2023-01-12 22:50:46.814182
1013958,813,2023-01-12 22:52:57.155193
1013958,599,2023-01-23 22:49:03.156674
1013958,25,2023-01-23 23:01:03.495287
1013958,380,2023-01-24 00:00:56.456800
1013958,86,2023-01-23 13:22:27.545729
1013962,813,2023-01-12 22:59:12.564389
1013962,599,2023-01-12 23:56:55.484382
1013962,86,2023-01-12 23:47:52.038954
1013962,25,2023-01-13 00:02:28.120588
1013962,380,2023-01-13 00:03:48.775513
1013965,813,2023-01-12 23:01:01.957055
1013971,599,2023-06-19 22:46:17.747411
1013971,864,2023-06-07 19:22:50.950625
1013971,158,2023-06-07 19:03:44.648453
1013971,813,2023-06-07 19:10:23.430893
1013971,86,2023-06-19 22:21:48.410464
1013976,813,2023-01-12 23:03:26.765769
1013985,813,2023-01-12 23:03:29.756484
1013985,86,2023-01-13 00:11:54.180099
